source,result,term_name,term_id,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
GO:BP,,cell activation,GO:0001775,0.023819811,1.623061688,1510,146,23,18092,"ENSG00000130303,ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000188313,ENSG00000134321,ENSG00000125730,ENSG00000057149,ENSG00000196126,ENSG00000177606,ENSG00000163739,ENSG00000231389,ENSG00000133710,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000136235,ENSG00000143546,ENSG00000102524,ENSG00000131203,ENSG00000006210,ENSG00000089692,ENSG00000152518"
GO:BP,,nucleoside triphosphate metabolic process,GO:0009141,0.024390083,1.612786714,114,146,5,18092,"ENSG00000134326,ENSG00000198712,ENSG00000228253,ENSG00000198899,ENSG00000101347"
GO:BP,,phosphate-containing compound metabolic process,GO:0006796,0.024494502,1.610931393,3098,146,39,18092,"ENSG00000198786,ENSG00000198804,ENSG00000019582,ENSG00000198695,ENSG00000089127,ENSG00000212907,ENSG00000176046,ENSG00000198763,ENSG00000173193,ENSG00000198888,ENSG00000188313,ENSG00000133328,ENSG00000198727,ENSG00000125730,ENSG00000134326,ENSG00000057149,ENSG00000198938,ENSG00000198712,ENSG00000140105,ENSG00000196126,ENSG00000228253,ENSG00000055332,ENSG00000138646,ENSG00000138496,ENSG00000198899,ENSG00000198886,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000101347,ENSG00000137198,ENSG00000173432,ENSG00000136235,ENSG00000131203,ENSG00000006210,ENSG00000087074,ENSG00000140464,ENSG00000163644,ENSG00000120129"
GO:BP,,regulation of inflammatory response to antigenic stimulus,GO:0002861,0.024508946,1.61067537,33,146,3,18092,"ENSG00000204592,ENSG00000125730,ENSG00000196126"
GO:BP,,negative regulation of nitrogen compound metabolic process,GO:0051172,0.024508946,1.61067537,2585,146,34,18092,"ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000130303,ENSG00000176046,ENSG00000115415,ENSG00000173193,ENSG00000132274,ENSG00000185507,ENSG00000125730,ENSG00000057149,ENSG00000140105,ENSG00000189060,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000138496,ENSG00000160710,ENSG00000177606,ENSG00000067066,ENSG00000124201,ENSG00000133710,ENSG00000180573,ENSG00000010030,ENSG00000130813,ENSG00000004468,ENSG00000175197,ENSG00000101596,ENSG00000163840,ENSG00000125740,ENSG00000087074,ENSG00000152518,ENSG00000140464,ENSG00000120129"
GO:BP,,negative regulation of protein metabolic process,GO:0051248,0.025196468,1.598660341,1156,146,19,18092,"ENSG00000126709,ENSG00000187608,ENSG00000130303,ENSG00000173193,ENSG00000125730,ENSG00000057149,ENSG00000140105,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000160710,ENSG00000177606,ENSG00000133710,ENSG00000130813,ENSG00000163840,ENSG00000087074,ENSG00000152518,ENSG00000140464,ENSG00000120129"
GO:BP,,negative regulation of binding,GO:0051100,0.026009314,1.584871102,169,146,6,18092,"ENSG00000185745,ENSG00000119922,ENSG00000177606,ENSG00000067066,ENSG00000100906,ENSG00000175197"
GO:BP,,positive regulation of interferon-beta production,GO:0032728,0.02647103,1.577229159,34,146,3,18092,"ENSG00000185507,ENSG00000107201,ENSG00000115267"
GO:BP,,cell killing,GO:0001906,0.026617224,1.574837237,170,146,6,18092,"ENSG00000204592,ENSG00000125730,ENSG00000205420,ENSG00000100342,ENSG00000197903,ENSG00000089692"
GO:BP,,phosphorus metabolic process,GO:0006793,0.028068679,1.551778032,3125,146,39,18092,"ENSG00000198786,ENSG00000198804,ENSG00000019582,ENSG00000198695,ENSG00000089127,ENSG00000212907,ENSG00000176046,ENSG00000198763,ENSG00000173193,ENSG00000198888,ENSG00000188313,ENSG00000133328,ENSG00000198727,ENSG00000125730,ENSG00000134326,ENSG00000057149,ENSG00000198938,ENSG00000198712,ENSG00000140105,ENSG00000196126,ENSG00000228253,ENSG00000055332,ENSG00000138646,ENSG00000138496,ENSG00000198899,ENSG00000198886,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000101347,ENSG00000137198,ENSG00000173432,ENSG00000136235,ENSG00000131203,ENSG00000006210,ENSG00000087074,ENSG00000140464,ENSG00000163644,ENSG00000120129"
GO:BP,,synapse pruning,GO:0098883,0.02817042,1.55020668,10,146,2,18092,"ENSG00000125730,ENSG00000006210"
GO:BP,,regulation of hypersensitivity,GO:0002883,0.02817042,1.55020668,10,146,2,18092,"ENSG00000204592,ENSG00000125730"
GO:BP,,cytolysis in other organism involved in symbiotic interaction,GO:0051801,0.02817042,1.55020668,10,146,2,18092,"ENSG00000205420,ENSG00000100342"
GO:BP,,cytolysis by host of symbiont cells,GO:0051838,0.02817042,1.55020668,10,146,2,18092,"ENSG00000205420,ENSG00000100342"
GO:BP,,cytolysis in other organism,GO:0051715,0.02817042,1.55020668,10,146,2,18092,"ENSG00000205420,ENSG00000100342"
GO:BP,,response to inorganic substance,GO:0010035,0.028363064,1.547246853,585,146,12,18092,"ENSG00000198786,ENSG00000198804,ENSG00000125148,ENSG00000198695,ENSG00000115415,ENSG00000188313,ENSG00000198727,ENSG00000170345,ENSG00000177606,ENSG00000143546,ENSG00000125740,ENSG00000120129"
GO:BP,,positive regulation of leukocyte mediated immunity,GO:0002705,0.0290717,1.536529566,120,146,5,18092,"ENSG00000204592,ENSG00000134321,ENSG00000125730,ENSG00000107201,ENSG00000089692"
GO:BP,,lymphocyte proliferation,GO:0046651,0.029299251,1.533143488,298,146,8,18092,"ENSG00000019582,ENSG00000204592,ENSG00000196126,ENSG00000231389,ENSG00000004468,ENSG00000136235,ENSG00000102524,ENSG00000131203"
GO:BP,,intrinsic apoptotic signaling pathway,GO:0097193,0.030425141,1.516767405,300,146,8,18092,"ENSG00000126709,ENSG00000019582,ENSG00000176046,ENSG00000164054,ENSG00000175197,ENSG00000143546,ENSG00000087074,ENSG00000140464"
GO:BP,,mononuclear cell proliferation,GO:0032943,0.030953127,1.509295468,301,146,8,18092,"ENSG00000019582,ENSG00000204592,ENSG00000196126,ENSG00000231389,ENSG00000004468,ENSG00000136235,ENSG00000102524,ENSG00000131203"
GO:BP,,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",GO:0002479,0.031284599,1.504669412,75,146,4,18092,"ENSG00000204592,ENSG00000100911,ENSG00000240065,ENSG00000168394"
GO:BP,,regulation of T cell proliferation,GO:0042129,0.031284599,1.504669412,177,146,6,18092,"ENSG00000204592,ENSG00000196126,ENSG00000231389,ENSG00000136235,ENSG00000102524,ENSG00000131203"
GO:BP,,regulation of proteolysis,GO:0030162,0.031284599,1.504669412,754,146,14,18092,"ENSG00000126709,ENSG00000121858,ENSG00000130303,ENSG00000176046,ENSG00000100911,ENSG00000125730,ENSG00000057149,ENSG00000078081,ENSG00000149131,ENSG00000240065,ENSG00000133710,ENSG00000013374,ENSG00000143546,ENSG00000140464"
GO:BP,,protein modification by small protein conjugation or removal,GO:0070647,0.031363969,1.503568984,1185,146,19,18092,"ENSG00000165949,ENSG00000187608,ENSG00000132274,ENSG00000138642,ENSG00000100911,ENSG00000156587,ENSG00000173821,ENSG00000107201,ENSG00000115267,ENSG00000240065,ENSG00000138646,ENSG00000184979,ENSG00000100906,ENSG00000013374,ENSG00000163840,ENSG00000197903,ENSG00000123609,ENSG00000140464,ENSG00000112343"
GO:BP,,regulation of macromolecule metabolic process,GO:0060255,0.03137265,1.5034488,6626,146,70,18092,"ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000121858,ENSG00000130303,ENSG00000110492,ENSG00000019582,ENSG00000089127,ENSG00000204592,ENSG00000176046,ENSG00000115415,ENSG00000111335,ENSG00000173193,ENSG00000188313,ENSG00000111331,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000135114,ENSG00000156587,ENSG00000125730,ENSG00000057149,ENSG00000107201,ENSG00000140105,ENSG00000196126,ENSG00000170345,ENSG00000189060,ENSG00000115267,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000067066,ENSG00000124201,ENSG00000231389,ENSG00000133710,ENSG00000180573,ENSG00000010030,ENSG00000123240,ENSG00000130813,ENSG00000117228,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000100906,ENSG00000175197,ENSG00000101596,ENSG00000136235,ENSG00000013374,ENSG00000163840,ENSG00000138035,ENSG00000143546,ENSG00000125740,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000087074,ENSG00000089692,ENSG00000152518,ENSG00000124256,ENSG00000140464,ENSG00000120129,ENSG00000130589,ENSG00000112343"
GO:BP,,proteolysis involved in cellular protein catabolic process,GO:0051603,0.031606426,1.500224616,756,146,14,18092,"ENSG00000165949,ENSG00000187608,ENSG00000176046,ENSG00000100911,ENSG00000156587,ENSG00000173821,ENSG00000078081,ENSG00000240065,ENSG00000184979,ENSG00000175197,ENSG00000013374,ENSG00000163840,ENSG00000140464,ENSG00000112343"
GO:BP,,production of molecular mediator of immune response,GO:0002440,0.031606426,1.500224616,303,146,8,18092,"ENSG00000130303,ENSG00000019582,ENSG00000204592,ENSG00000134321,ENSG00000107201,ENSG00000196126,ENSG00000101347,ENSG00000133710"
GO:BP,,modification-dependent macromolecule catabolic process,GO:0043632,0.03164076,1.499753091,675,146,13,18092,"ENSG00000165949,ENSG00000187608,ENSG00000100911,ENSG00000156587,ENSG00000173821,ENSG00000240065,ENSG00000184979,ENSG00000175197,ENSG00000013374,ENSG00000163840,ENSG00000138035,ENSG00000140464,ENSG00000112343"
GO:BP,,cellular response to cadmium ion,GO:0071276,0.031678904,1.499229856,37,146,3,18092,"ENSG00000125148,ENSG00000170345,ENSG00000177606"
GO:BP,,negative regulation of immune effector process,GO:0002698,0.032103203,1.493451631,124,146,5,18092,"ENSG00000130303,ENSG00000204592,ENSG00000149131,ENSG00000133710,ENSG00000112343"
GO:BP,,regulation of myeloid leukocyte differentiation,GO:0002761,0.032103203,1.493451631,124,146,5,18092,"ENSG00000019582,ENSG00000185507,ENSG00000196126,ENSG00000170345,ENSG00000177606"
GO:BP,,response to molecule of bacterial origin,GO:0002237,0.032343162,1.490217522,374,146,9,18092,"ENSG00000134326,ENSG00000170345,ENSG00000177606,ENSG00000163739,ENSG00000169429,ENSG00000100906,ENSG00000143546,ENSG00000131203,ENSG00000006210"
GO:BP,,myeloid cell differentiation,GO:0030099,0.032343162,1.490217522,446,146,10,18092,"ENSG00000187608,ENSG00000019582,ENSG00000115415,ENSG00000185507,ENSG00000196126,ENSG00000170345,ENSG00000160710,ENSG00000177606,ENSG00000100906,ENSG00000140464"
GO:BP,,synaptic vesicle budding,GO:0070142,0.032357072,1.490030788,11,146,2,18092,"ENSG00000157601,ENSG00000183486"
GO:BP,,heterocycle catabolic process,GO:0046700,0.033307934,1.477452308,601,146,12,18092,"ENSG00000172183,ENSG00000111335,ENSG00000100911,ENSG00000025708,ENSG00000189060,ENSG00000240065,ENSG00000101347,ENSG00000128383,ENSG00000138035,ENSG00000131203,ENSG00000152518,ENSG00000130589"
GO:BP,,regulation of cell-cell adhesion,GO:0022407,0.033564988,1.47411351,449,146,10,18092,"ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000196126,ENSG00000231389,ENSG00000136235,ENSG00000102524,ENSG00000131203,ENSG00000006210,ENSG00000089692"
GO:BP,,regulation of multicellular organismal development,GO:2000026,0.033594787,1.473728106,1472,146,22,18092,"ENSG00000187608,ENSG00000110492,ENSG00000019582,ENSG00000176046,ENSG00000115415,ENSG00000111335,ENSG00000185507,ENSG00000125730,ENSG00000025708,ENSG00000140105,ENSG00000196126,ENSG00000170345,ENSG00000177606,ENSG00000067066,ENSG00000133710,ENSG00000169429,ENSG00000100906,ENSG00000136235,ENSG00000006210,ENSG00000089692,ENSG00000152518,ENSG00000140464"
GO:BP,,response to metal ion,GO:0010038,0.033594787,1.473728106,377,146,9,18092,"ENSG00000198804,ENSG00000125148,ENSG00000188313,ENSG00000198727,ENSG00000170345,ENSG00000177606,ENSG00000143546,ENSG00000125740,ENSG00000120129"
GO:BP,,regulation of apoptotic signaling pathway,GO:2001233,0.033987449,1.468681434,378,146,9,18092,"ENSG00000126709,ENSG00000121858,ENSG00000019582,ENSG00000176046,ENSG00000067066,ENSG00000175197,ENSG00000143546,ENSG00000006210,ENSG00000140464"
GO:BP,,regulation of binding,GO:0051098,0.033987449,1.468681434,378,146,9,18092,"ENSG00000185745,ENSG00000119922,ENSG00000189060,ENSG00000138496,ENSG00000177606,ENSG00000067066,ENSG00000100906,ENSG00000175197,ENSG00000163840"
GO:BP,,organonitrogen compound metabolic process,GO:1901564,0.034817445,1.458203098,6780,146,71,18092,"ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000121858,ENSG00000130303,ENSG00000019582,ENSG00000089127,ENSG00000176046,ENSG00000173193,ENSG00000188313,ENSG00000140274,ENSG00000133328,ENSG00000132274,ENSG00000138642,ENSG00000100911,ENSG00000156587,ENSG00000125730,ENSG00000173821,ENSG00000025708,ENSG00000134326,ENSG00000057149,ENSG00000107201,ENSG00000198712,ENSG00000140105,ENSG00000196126,ENSG00000002549,ENSG00000228253,ENSG00000115267,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000198899,ENSG00000243649,ENSG00000140279,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000184979,ENSG00000101347,ENSG00000016602,ENSG00000133710,ENSG00000164054,ENSG00000130813,ENSG00000137198,ENSG00000059378,ENSG00000173432,ENSG00000100342,ENSG00000002587,ENSG00000100906,ENSG00000175197,ENSG00000129451,ENSG00000136235,ENSG00000013374,ENSG00000128383,ENSG00000163840,ENSG00000197903,ENSG00000143546,ENSG00000167757,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000087074,ENSG00000152518,ENSG00000140464,ENSG00000163644,ENSG00000120129,ENSG00000173702,ENSG00000112343"
GO:BP,,cellular nitrogen compound catabolic process,GO:0044270,0.034877529,1.457454288,606,146,12,18092,"ENSG00000172183,ENSG00000111335,ENSG00000100911,ENSG00000025708,ENSG00000189060,ENSG00000240065,ENSG00000101347,ENSG00000128383,ENSG00000138035,ENSG00000131203,ENSG00000152518,ENSG00000130589"
GO:BP,,interleukin-4 production,GO:0032633,0.035165674,1.453881051,39,146,3,18092,"ENSG00000204592,ENSG00000196126,ENSG00000175197"
GO:BP,,intracellular signal transduction,GO:0035556,0.035165674,1.453881051,2868,146,36,18092,"ENSG00000126709,ENSG00000121858,ENSG00000130303,ENSG00000019582,ENSG00000176046,ENSG00000115415,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000057149,ENSG00000107201,ENSG00000196126,ENSG00000115267,ENSG00000055332,ENSG00000240065,ENSG00000137628,ENSG00000177606,ENSG00000163739,ENSG00000067066,ENSG00000123240,ENSG00000164054,ENSG00000117228,ENSG00000169429,ENSG00000173432,ENSG00000100906,ENSG00000175197,ENSG00000136235,ENSG00000143546,ENSG00000006210,ENSG00000087074,ENSG00000152778,ENSG00000152518,ENSG00000140464,ENSG00000110446,ENSG00000120129,ENSG00000112343"
GO:BP,,positive regulation of viral genome replication,GO:0045070,0.035165674,1.453881051,39,146,3,18092,"ENSG00000185745,ENSG00000160710,ENSG00000112343"
GO:BP,,negative regulation of catalytic activity,GO:0043086,0.035615019,1.448366822,855,146,15,18092,"ENSG00000126709,ENSG00000130303,ENSG00000185745,ENSG00000125730,ENSG00000057149,ENSG00000140105,ENSG00000078081,ENSG00000149131,ENSG00000138496,ENSG00000160710,ENSG00000133710,ENSG00000163840,ENSG00000087074,ENSG00000140464,ENSG00000120129"
GO:BP,,regulation of apoptotic process,GO:0042981,0.03621331,1.44113178,1579,146,23,18092,"ENSG00000126709,ENSG00000121858,ENSG00000119917,ENSG00000110492,ENSG00000019582,ENSG00000119922,ENSG00000176046,ENSG00000115415,ENSG00000185507,ENSG00000078081,ENSG00000055332,ENSG00000160710,ENSG00000177606,ENSG00000067066,ENSG00000004468,ENSG00000100906,ENSG00000175197,ENSG00000143546,ENSG00000131203,ENSG00000006210,ENSG00000124256,ENSG00000140464,ENSG00000120129"
GO:BP,,regulation of DNA binding,GO:0051101,0.03621331,1.44113178,129,146,5,18092,"ENSG00000189060,ENSG00000177606,ENSG00000067066,ENSG00000100906,ENSG00000175197"
GO:BP,,antigen processing and presentation of exogenous peptide antigen via MHC class I,GO:0042590,0.036406086,1.438826012,80,146,4,18092,"ENSG00000204592,ENSG00000100911,ENSG00000240065,ENSG00000168394"
GO:BP,,intrinsic apoptotic signaling pathway by p53 class mediator,GO:0072332,0.036406086,1.438826012,80,146,4,18092,"ENSG00000019582,ENSG00000176046,ENSG00000164054,ENSG00000140464"
GO:BP,,negative regulation of apoptotic process,GO:0043066,0.036406086,1.438826012,944,146,16,18092,"ENSG00000126709,ENSG00000121858,ENSG00000119917,ENSG00000110492,ENSG00000019582,ENSG00000176046,ENSG00000185507,ENSG00000078081,ENSG00000055332,ENSG00000160710,ENSG00000177606,ENSG00000004468,ENSG00000100906,ENSG00000131203,ENSG00000006210,ENSG00000120129"
GO:BP,,positive regulation of inflammatory response to antigenic stimulus,GO:0002863,0.036601977,1.436495461,12,146,2,18092,"ENSG00000204592,ENSG00000125730"
GO:BP,,regulation of dendritic cell cytokine production,GO:0002730,0.036601977,1.436495461,12,146,2,18092,"ENSG00000130303,ENSG00000107201"
GO:BP,,type 2 immune response,GO:0042092,0.03676246,1.434595432,40,146,3,18092,"ENSG00000019582,ENSG00000134321,ENSG00000131203"
GO:BP,,positive regulation of cellular process,GO:0048522,0.03676246,1.434595432,5863,146,63,18092,"ENSG00000185885,ENSG00000187608,ENSG00000121858,ENSG00000130303,ENSG00000110492,ENSG00000019582,ENSG00000119922,ENSG00000204592,ENSG00000176046,ENSG00000115415,ENSG00000173193,ENSG00000188313,ENSG00000134321,ENSG00000140274,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000125730,ENSG00000057149,ENSG00000107201,ENSG00000198712,ENSG00000140105,ENSG00000196126,ENSG00000170345,ENSG00000189060,ENSG00000055332,ENSG00000240065,ENSG00000138496,ENSG00000137628,ENSG00000140279,ENSG00000170581,ENSG00000177606,ENSG00000205420,ENSG00000067066,ENSG00000231389,ENSG00000123240,ENSG00000164054,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000100906,ENSG00000175197,ENSG00000101596,ENSG00000136235,ENSG00000013374,ENSG00000163840,ENSG00000138035,ENSG00000143546,ENSG00000125740,ENSG00000102524,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000087074,ENSG00000089692,ENSG00000152778,ENSG00000152518,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000120129,ENSG00000130589,ENSG00000112343"
GO:BP,,cell chemotaxis,GO:0060326,0.03812772,1.418759166,317,146,8,18092,"ENSG00000110492,ENSG00000019582,ENSG00000163739,ENSG00000169429,ENSG00000173432,ENSG00000143546,ENSG00000006210,ENSG00000120129"
GO:BP,,macrophage chemotaxis,GO:0048246,0.039001665,1.40891685,41,146,3,18092,"ENSG00000110492,ENSG00000173432,ENSG00000006210"
GO:BP,,positive regulation of double-strand break repair,GO:2000781,0.039001665,1.40891685,41,146,3,18092,"ENSG00000138496,ENSG00000101596,ENSG00000163840"
GO:BP,,mitochondrial fission,GO:0000266,0.039001665,1.40891685,41,146,3,18092,"ENSG00000157601,ENSG00000183486,ENSG00000170581"
GO:BP,,lymphocyte activation,GO:0046649,0.039246299,1.406201293,783,146,14,18092,"ENSG00000130303,ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000134321,ENSG00000196126,ENSG00000231389,ENSG00000133710,ENSG00000004468,ENSG00000136235,ENSG00000102524,ENSG00000131203,ENSG00000089692,ENSG00000152518"
GO:BP,,negative regulation of cellular metabolic process,GO:0031324,0.039829215,1.39979825,2794,146,35,18092,"ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000130303,ENSG00000176046,ENSG00000115415,ENSG00000173193,ENSG00000132274,ENSG00000185507,ENSG00000125730,ENSG00000057149,ENSG00000140105,ENSG00000189060,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000138496,ENSG00000160710,ENSG00000177606,ENSG00000067066,ENSG00000124201,ENSG00000133710,ENSG00000180573,ENSG00000010030,ENSG00000123240,ENSG00000130813,ENSG00000004468,ENSG00000175197,ENSG00000101596,ENSG00000163840,ENSG00000125740,ENSG00000087074,ENSG00000152518,ENSG00000140464,ENSG00000120129"
GO:BP,,aromatic compound catabolic process,GO:0019439,0.040557316,1.391930793,622,146,12,18092,"ENSG00000172183,ENSG00000111335,ENSG00000100911,ENSG00000025708,ENSG00000189060,ENSG00000240065,ENSG00000101347,ENSG00000128383,ENSG00000138035,ENSG00000131203,ENSG00000152518,ENSG00000130589"
GO:BP,,positive regulation of B cell proliferation,GO:0030890,0.041197978,1.385124099,42,146,3,18092,"ENSG00000019582,ENSG00000004468,ENSG00000102524"
GO:BP,,positive regulation of pattern recognition receptor signaling pathway,GO:0062208,0.041197978,1.385124099,42,146,3,18092,"ENSG00000134321,ENSG00000137628,ENSG00000110446"
GO:BP,,dendritic cell cytokine production,GO:0002371,0.041321279,1.383826239,13,146,2,18092,"ENSG00000130303,ENSG00000107201"
GO:BP,,neuron remodeling,GO:0016322,0.041321279,1.383826239,13,146,2,18092,"ENSG00000125730,ENSG00000006210"
GO:BP,,hypersensitivity,GO:0002524,0.041321279,1.383826239,13,146,2,18092,"ENSG00000204592,ENSG00000125730"
GO:BP,,positive regulation of type I interferon-mediated signaling pathway,GO:0060340,0.041321279,1.383826239,13,146,2,18092,"ENSG00000185507,ENSG00000124256"
GO:BP,,antigen receptor-mediated signaling pathway,GO:0050851,0.042697384,1.369598736,325,146,8,18092,"ENSG00000100911,ENSG00000196126,ENSG00000240065,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000117228,ENSG00000004468"
GO:BP,,response to copper ion,GO:0046688,0.043106909,1.365453115,43,146,3,18092,"ENSG00000198804,ENSG00000125148,ENSG00000198727"
GO:BP,,negative regulation of endopeptidase activity,GO:0010951,0.043106909,1.365453115,258,146,7,18092,"ENSG00000126709,ENSG00000130303,ENSG00000125730,ENSG00000057149,ENSG00000078081,ENSG00000149131,ENSG00000133710"
GO:BP,,regulation of neutrophil migration,GO:1902622,0.043106909,1.365453115,43,146,3,18092,"ENSG00000110492,ENSG00000019582,ENSG00000169429"
GO:BP,,negative regulation of programmed cell death,GO:0043069,0.043119057,1.365330749,967,146,16,18092,"ENSG00000126709,ENSG00000121858,ENSG00000119917,ENSG00000110492,ENSG00000019582,ENSG00000176046,ENSG00000185507,ENSG00000078081,ENSG00000055332,ENSG00000160710,ENSG00000177606,ENSG00000004468,ENSG00000100906,ENSG00000131203,ENSG00000006210,ENSG00000120129"
GO:BP,,positive regulation of apoptotic signaling pathway,GO:2001235,0.043531232,1.361199043,137,146,5,18092,"ENSG00000121858,ENSG00000176046,ENSG00000175197,ENSG00000143546,ENSG00000140464"
GO:BP,,regulation of programmed cell death,GO:0043067,0.043951145,1.357029804,1614,146,23,18092,"ENSG00000126709,ENSG00000121858,ENSG00000119917,ENSG00000110492,ENSG00000019582,ENSG00000119922,ENSG00000176046,ENSG00000115415,ENSG00000185507,ENSG00000078081,ENSG00000055332,ENSG00000160710,ENSG00000177606,ENSG00000067066,ENSG00000004468,ENSG00000100906,ENSG00000175197,ENSG00000143546,ENSG00000131203,ENSG00000006210,ENSG00000124256,ENSG00000140464,ENSG00000120129"
GO:BP,,nucleobase-containing small molecule metabolic process,GO:0055086,0.044278572,1.353806398,632,146,12,18092,"ENSG00000089127,ENSG00000176046,ENSG00000025708,ENSG00000134326,ENSG00000198712,ENSG00000228253,ENSG00000138496,ENSG00000198899,ENSG00000101347,ENSG00000137198,ENSG00000128383,ENSG00000131203"
GO:BP,,regulation of necrotic cell death,GO:0010939,0.045396603,1.34297664,44,146,3,18092,"ENSG00000176046,ENSG00000198712,ENSG00000124256"
GO:BP,,immune response-activating cell surface receptor signaling pathway,GO:0002429,0.045483126,1.342149693,477,146,10,18092,"ENSG00000188313,ENSG00000100911,ENSG00000196126,ENSG00000240065,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000117228,ENSG00000004468,ENSG00000173702"
GO:BP,,immune response-activating signal transduction,GO:0002757,0.045483126,1.342149693,477,146,10,18092,"ENSG00000188313,ENSG00000100911,ENSG00000196126,ENSG00000240065,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000117228,ENSG00000004468,ENSG00000173702"
GO:BP,,negative regulation of cell-cell adhesion,GO:0022408,0.04585175,1.338644087,198,146,6,18092,"ENSG00000110492,ENSG00000019582,ENSG00000196126,ENSG00000136235,ENSG00000131203,ENSG00000089692"
GO:BP,,protein modification by small protein conjugation,GO:0032446,0.046093227,1.33636289,976,146,16,18092,"ENSG00000165949,ENSG00000187608,ENSG00000132274,ENSG00000138642,ENSG00000100911,ENSG00000156587,ENSG00000173821,ENSG00000115267,ENSG00000240065,ENSG00000138646,ENSG00000013374,ENSG00000163840,ENSG00000197903,ENSG00000123609,ENSG00000140464,ENSG00000112343"
GO:BP,,somatic diversification of immune receptors via somatic mutation,GO:0002566,0.046123791,1.336075002,14,146,2,18092,"ENSG00000160710,ENSG00000101347"
GO:BP,,positive regulation of chromatin binding,GO:0035563,0.046123791,1.336075002,14,146,2,18092,"ENSG00000138496,ENSG00000163840"
GO:BP,,negative regulation of cell death,GO:0060548,0.046240045,1.334981752,1066,146,17,18092,"ENSG00000126709,ENSG00000121858,ENSG00000119917,ENSG00000110492,ENSG00000019582,ENSG00000176046,ENSG00000185507,ENSG00000078081,ENSG00000055332,ENSG00000160710,ENSG00000177606,ENSG00000004468,ENSG00000100906,ENSG00000136235,ENSG00000131203,ENSG00000006210,ENSG00000120129"
GO:BP,,response to organic cyclic compound,GO:0014070,0.046512264,1.332432525,978,146,16,18092,"ENSG00000185745,ENSG00000198695,ENSG00000115415,ENSG00000198888,ENSG00000198727,ENSG00000107201,ENSG00000170345,ENSG00000115267,ENSG00000140279,ENSG00000177606,ENSG00000004468,ENSG00000100906,ENSG00000138035,ENSG00000125740,ENSG00000152518,ENSG00000120129"
GO:BP,,nucleoside triphosphate biosynthetic process,GO:0009142,0.046571719,1.331877736,88,146,4,18092,"ENSG00000134326,ENSG00000198712,ENSG00000228253,ENSG00000198899"
GO:BP,,ERK1 and ERK2 cascade,GO:0070371,0.047036115,1.327568556,333,146,8,18092,"ENSG00000019582,ENSG00000196126,ENSG00000177606,ENSG00000117228,ENSG00000136235,ENSG00000006210,ENSG00000152518,ENSG00000120129"
GO:BP,,blood vessel morphogenesis,GO:0048514,0.047594994,1.32243872,723,146,13,18092,"ENSG00000110492,ENSG00000115415,ENSG00000125730,ENSG00000173821,ENSG00000025708,ENSG00000140105,ENSG00000177606,ENSG00000067066,ENSG00000133710,ENSG00000169429,ENSG00000136235,ENSG00000006210,ENSG00000140464"
GO:BP,,regulation of fibroblast proliferation,GO:0048145,0.047935058,1.319346746,89,146,4,18092,"ENSG00000019582,ENSG00000176046,ENSG00000177606,ENSG00000140464"
GO:BP,,protein ubiquitination,GO:0016567,0.047935058,1.319346746,895,146,15,18092,"ENSG00000165949,ENSG00000187608,ENSG00000132274,ENSG00000138642,ENSG00000100911,ENSG00000156587,ENSG00000173821,ENSG00000240065,ENSG00000138646,ENSG00000013374,ENSG00000163840,ENSG00000197903,ENSG00000123609,ENSG00000140464,ENSG00000112343"
